order_line_id,order_id,order_date,customer_id,customer_cpf,customer_gender,customer_birthdate,brand_name,region_name,store_name,product_category,payment_method,health_plan_name,fulfillment_type,booking_channel,channel_group,campaign_non_direct,revenue_amount,quantity,market_segment,is_excluded,order_status
OL_0001127,ORD_0001127,2023-12-13,CUST_00317,70603387774,N/A,1948-06-21,VitaShop Premium,South,Store_026,Service - Personal Trainer,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Referral,black_friday,233.83,3,PREMIUM,False,COMPLETED
OL_0001128,ORD_0001128,2025-05-09,CUST_00317,70603387774,N/A,1948-06-21,VitaShop Premium,South,Store_026,Device - Wearable,vitashop_wallet,,IN_STORE_PICKUP,CALL_CENTER,,,289.88,4,B2C,False,COMPLETED
OL_0001129,ORD_0001129,2025-10-13,CUST_00317,70603387774,N/A,1948-06-21,VitaShop Premium,South,Store_026,Device - Monitor,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Unidentified,,648.1,2,PREMIUM,False,COMPLETED
OL_0001130,ORD_0001130,2025-06-02,CUST_00318,07662946653,M,1963-07-30,VitaShop Pro,Northeast,Store_002,Service - Personal Trainer,credit_card,,IN_STORE_PICKUP,CALL_CENTER,,,245.74,1,B2C,False,COMPLETED
OL_0001131,ORD_0001131,2023-02-03,CUST_00318,07662946653,M,1963-07-30,VitaShop Pro,Northeast,Store_002,Service - Nutritionist,credit_card,,IN_STORE_PICKUP,CALL_CENTER,,,87.96,2,PREMIUM,False,COMPLETED
OL_0001132,ORD_0001132,2023-11-11,CUST_00318,07662946653,M,1963-07-30,VitaShop Pro,Northeast,Store_002,Supplement - Protein,credit_card,,HOME_DELIVERY,IN_STORE,,,69.57,4,B2C,False,COMPLETED
OL_0001133,ORD_0001133,2023-01-10,CUST_00318,07662946653,M,1963-07-30,VitaShop Pro,Northeast,Store_002,Device - Monitor,credit_card,,HOME_DELIVERY,DIGITAL,Referral,new_year_promo,208.98,4,B2C,False,COMPLETED
OL_0001134,ORD_0001134,2023-12-21,CUST_00318,07662946653,M,1963-07-30,VitaShop Pro,Northeast,Store_002,Service - Personal Trainer,health_plan,PlanC,IN_STORE_PICKUP,DIGITAL,Email,,149.6,5,B2C,False,COMPLETED
OL_0001135,ORD_0001135,2025-10-30,CUST_00318,07662946653,M,1963-07-30,VitaShop Pro,Northeast,Store_002,Supplement - Protein,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Social,brand_awareness_q1,70.02,3,B2C,False,COMPLETED
OL_0001136,ORD_0001136,2022-05-23,CUST_00319,20899691341,M,1955-01-24,VitaShop Express,South,Store_011,Supplement - Vitamins,credit_card,,HOME_DELIVERY,CALL_CENTER,,,89.58,2,PREMIUM,False,COMPLETED
OL_0001137,ORD_0001137,2025-10-31,CUST_00319,20899691341,M,1955-01-24,VitaShop Express,South,Store_011,Service - Nutritionist,credit_card,,IN_STORE_PICKUP,DIGITAL,Paid Search,new_year_promo,120.19,5,PREMIUM,False,COMPLETED
OL_0001138,ORD_0001138,2022-03-21,CUST_00319,20899691341,M,1955-01-24,VitaShop Express,South,Store_011,Supplement - Protein,health_plan,PlanC,HOME_DELIVERY,IN_STORE,,,34.01,3,B2C,False,COMPLETED
OL_0001139,ORD_0001139,2024-10-16,CUST_00320,78178516418,F,1999-01-25,VitaShop Premium,Northeast,Store_017,Service - Nutritionist,credit_card,,HOME_DELIVERY,DIGITAL,Social,black_friday,304.58,5,B2C,False,COMPLETED
OL_0001140,ORD_0001140,2025-10-01,CUST_00320,78178516418,F,1999-01-25,VitaShop Premium,Northeast,Store_017,Supplement - Protein,health_plan,PlanB,IN_STORE_PICKUP,DIGITAL,Direct,retention_email_q2,44.48,4,B2C,False,COMPLETED
OL_0001141,ORD_0001141,2024-09-10,CUST_00320,78178516418,F,1999-01-25,VitaShop Premium,Northeast,Store_017,Service - Personal Trainer,health_plan,PlanC,IN_STORE_PICKUP,CALL_CENTER,,,104.56,5,B2C,False,COMPLETED
OL_0001142,ORD_0001142,2025-03-23,CUST_00320,78178516418,F,1999-01-25,VitaShop Premium,Northeast,Store_017,Service - Nutritionist,health_plan,PlanB,IN_STORE_PICKUP,DIGITAL,Unidentified,,166.49,3,B2C,False,COMPLETED
OL_0001143,ORD_0001143,2025-07-06,CUST_00320,78178516418,F,1999-01-25,VitaShop Premium,Northeast,Store_017,Device - Wearable,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Organic Search,new_year_promo,217.81,4,B2C,False,COMPLETED
OL_0001144,ORD_0001144,2023-09-19,CUST_00320,78178516418,F,1999-01-25,VitaShop Premium,Northeast,Store_017,Device - Monitor,vitashop_wallet,,IN_STORE_PICKUP,CALL_CENTER,,,690.32,5,B2C,False,COMPLETED
OL_0001145,ORD_0001145,2025-04-18,CUST_00320,78178516418,F,1999-01-25,VitaShop Premium,Northeast,Store_017,Service - Nutritionist,health_plan,PlanB,IN_STORE_PICKUP,DIGITAL,Referral,black_friday,87.55,5,B2C,False,COMPLETED
OL_0001146,ORD_0001146,2025-01-06,CUST_00320,78178516418,F,1999-01-25,VitaShop Premium,Northeast,Store_017,Service - Personal Trainer,credit_card,,IN_STORE_PICKUP,IN_STORE,,,180.12,5,B2C,False,COMPLETED
OL_0001147,ORD_0001147,2023-01-16,CUST_00321,46258753976,N/A,1995-01-30,VitaShop Premium,North,Store_014,Service - Personal Trainer,credit_card,,HOME_DELIVERY,DIGITAL,Referral,retention_email_q2,234.21,2,B2C,False,COMPLETED
OL_0001148,ORD_0001148,2025-11-12,CUST_00322,62134592428,F,2001-04-20,VitaShop Express,South,Store_016,Device - Monitor,credit_card,,HOME_DELIVERY,DIGITAL,Paid Search,,791.61,2,PREMIUM,False,COMPLETED
OL_0001149,ORD_0001149,2024-04-03,CUST_00322,62134592428,F,2001-04-20,VitaShop Express,South,Store_016,Supplement - Vitamins,credit_card,,HOME_DELIVERY,DIGITAL,Paid Search,,108.45,4,B2C,False,COMPLETED
OL_0001150,ORD_0001150,2025-08-31,CUST_00323,12940875576,F,1952-02-06,VitaShop Pro,Midwest,Store_023,Device - Monitor,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Organic Search,new_year_promo,330.76,4,PREMIUM,False,COMPLETED
OL_0001151,ORD_0001151,2025-05-14,CUST_00323,12940875576,F,1952-02-06,VitaShop Pro,Midwest,Store_023,Service - Personal Trainer,credit_card,,IN_STORE_PICKUP,CALL_CENTER,,,114.8,4,B2C,False,COMPLETED
OL_0001152,ORD_0001152,2022-11-22,CUST_00324,92718651048,F,2000-10-22,VitaShop Pro,Midwest,Store_028,Supplement - Protein,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Direct,retention_email_q2,57.02,4,B2C,False,COMPLETED
OL_0001153,ORD_0001153,2022-09-02,CUST_00325,82911253339,F,1960-02-21,VitaShop Pro,Midwest,Store_013,Supplement - Vitamins,vitashop_wallet,,HOME_DELIVERY,IN_STORE,,,36.52,2,PREMIUM,False,COMPLETED
OL_0001154,ORD_0001154,2023-04-14,CUST_00326,17407611458,N/A,1964-03-27,VitaShop Premium,Midwest,Store_028,Device - Wearable,credit_card,,IN_STORE_PICKUP,DIGITAL,Unidentified,,433.37,2,B2C,False,COMPLETED
OL_0001155,ORD_0001155,2022-03-26,CUST_00327,08752237312,M,1952-08-14,VitaShop Pro,Midwest,Store_003,Service - Nutritionist,health_plan,PlanA,IN_STORE_PICKUP,CALL_CENTER,,,275.73,2,B2C,False,COMPLETED
OL_0001156,ORD_0001156,2023-12-01,CUST_00327,08752237312,M,1952-08-14,VitaShop Pro,Midwest,Store_003,Supplement - Vitamins,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Paid Search,,69.4,4,PREMIUM,False,COMPLETED
OL_0001157,ORD_0001157,2025-07-08,CUST_00328,85771776385,F,1946-08-12,VitaShop Premium,Southeast,Store_030,Device - Monitor,credit_card,,HOME_DELIVERY,CALL_CENTER,,,716.37,1,B2C,False,COMPLETED
OL_0001158,ORD_0001158,2025-02-14,CUST_00329,74853643170,M,1999-11-27,VitaShop Pro,North,Store_014,Supplement - Vitamins,credit_card,,IN_STORE_PICKUP,DIGITAL,Direct,brand_awareness_q1,73.29,1,B2C,False,COMPLETED
OL_0001159,ORD_0001159,2022-12-14,CUST_00329,74853643170,M,1999-11-27,VitaShop Pro,North,Store_014,Device - Monitor,health_plan,PlanC,IN_STORE_PICKUP,DIGITAL,Paid Search,brand_awareness_q1,397.79,1,B2C,False,COMPLETED
OL_0001160,ORD_0001160,2025-03-07,CUST_00329,74853643170,M,1999-11-27,VitaShop Pro,North,Store_014,Supplement - Vitamins,credit_card,,IN_STORE_PICKUP,CALL_CENTER,,,90.93,5,B2C,False,COMPLETED
OL_0001161,ORD_0001161,2025-03-16,CUST_00330,91068059859,M,1998-12-30,VitaShop Pro,Southeast,Store_015,Device - Wearable,health_plan,PlanC,HOME_DELIVERY,DIGITAL,Social,new_year_promo,593.87,2,B2C,False,COMPLETED
OL_0001162,ORD_0001162,2025-07-27,CUST_00330,91068059859,M,1998-12-30,VitaShop Pro,Southeast,Store_015,Device - Wearable,vitashop_wallet,,IN_STORE_PICKUP,IN_STORE,,,498.7,4,B2C,False,COMPLETED
OL_0001163,ORD_0001163,2022-12-24,CUST_00331,52317795966,M,1981-02-23,VitaShop Premium,North,Store_029,Device - Monitor,vitashop_wallet,,HOME_DELIVERY,IN_STORE,,,430.63,1,B2C,False,COMPLETED
OL_0001164,ORD_0001164,2024-04-20,CUST_00331,52317795966,M,1981-02-23,VitaShop Premium,North,Store_029,Service - Nutritionist,health_plan,PlanB,HOME_DELIVERY,IN_STORE,,,306.84,2,B2C,False,COMPLETED
OL_0001165,ORD_0001165,2024-05-05,CUST_00331,52317795966,M,1981-02-23,VitaShop Premium,North,Store_029,Service - Personal Trainer,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Email,new_year_promo,168.02,3,B2C,False,COMPLETED
OL_0001166,ORD_0001166,2023-03-21,CUST_00332,38896962038,M,1978-11-29,VitaShop Express,South,Store_026,Supplement - Vitamins,health_plan,PlanB,HOME_DELIVERY,CALL_CENTER,,,91.27,4,B2C,False,COMPLETED
OL_0001167,ORD_0001167,2024-08-21,CUST_00333,85536148856,F,1975-11-08,VitaShop Premium,Northeast,Store_012,Service - Nutritionist,credit_card,,HOME_DELIVERY,CALL_CENTER,,,191.27,5,B2C,False,COMPLETED
OL_0001168,ORD_0001168,2022-11-17,CUST_00333,85536148856,F,1975-11-08,VitaShop Premium,Northeast,Store_012,Device - Wearable,health_plan,PlanA,HOME_DELIVERY,IN_STORE,,,763.08,2,B2C,False,COMPLETED
OL_0001169,ORD_0001169,2023-07-14,CUST_00334,38662555304,F,1986-02-08,VitaShop Pro,Northeast,Store_017,Service - Personal Trainer,health_plan,PlanA,IN_STORE_PICKUP,CALL_CENTER,,,235.27,4,B2C,False,COMPLETED
OL_0001170,ORD_0001170,2023-05-19,CUST_00334,38662555304,F,1986-02-08,VitaShop Pro,Northeast,Store_017,Supplement - Vitamins,health_plan,PlanC,HOME_DELIVERY,CALL_CENTER,,,99.35,3,B2C,False,COMPLETED
OL_0001171,ORD_0001171,2022-03-14,CUST_00334,38662555304,F,1986-02-08,VitaShop Pro,Northeast,Store_017,Supplement - Protein,health_plan,PlanA,IN_STORE_PICKUP,CALL_CENTER,,,21.13,1,B2C,False,COMPLETED
OL_0001172,ORD_0001172,2024-01-01,CUST_00334,38662555304,F,1986-02-08,VitaShop Pro,Northeast,Store_017,Service - Personal Trainer,credit_card,,IN_STORE_PICKUP,DIGITAL,Paid Search,black_friday,248.27,3,B2C,False,COMPLETED
OL_0001173,ORD_0001173,2023-11-25,CUST_00335,20786002767,M,1946-11-05,VitaShop Premium,South,Store_026,Supplement - Vitamins,health_plan,PlanA,IN_STORE_PICKUP,DIGITAL,Organic Search,,41.22,2,B2C,False,COMPLETED
OL_0001174,ORD_0001174,2022-11-21,CUST_00335,20786002767,M,1946-11-05,VitaShop Premium,South,Store_026,Service - Nutritionist,health_plan,PlanC,HOME_DELIVERY,CALL_CENTER,,,343.55,2,PREMIUM,False,COMPLETED
OL_0001175,ORD_0001175,2022-03-22,CUST_00336,08328527078,N/A,1992-04-22,VitaShop Express,Midwest,Store_003,Device - Wearable,credit_card,,IN_STORE_PICKUP,DIGITAL,Email,retention_email_q2,597.28,5,PREMIUM,False,COMPLETED
OL_0001176,ORD_0001176,2023-01-08,CUST_00337,37850885470,M,1952-06-01,VitaShop Express,Northeast,Store_022,Supplement - Protein,vitashop_wallet,,HOME_DELIVERY,IN_STORE,,,148.42,3,PREMIUM,False,COMPLETED
OL_0001177,ORD_0001177,2022-10-04,CUST_00337,37850885470,M,1952-06-01,VitaShop Express,Northeast,Store_022,Device - Monitor,health_plan,PlanC,IN_STORE_PICKUP,CALL_CENTER,,,795.38,1,B2C,False,COMPLETED
OL_0001178,ORD_0001178,2023-08-22,CUST_00337,37850885470,M,1952-06-01,VitaShop Express,Northeast,Store_022,Supplement - Protein,health_plan,PlanB,IN_STORE_PICKUP,DIGITAL,Unidentified,new_year_promo,135.84,5,PREMIUM,False,COMPLETED
OL_0001179,ORD_0001179,2024-11-17,CUST_00338,16477390476,M,1955-09-12,VitaShop Express,Southeast,Store_005,Service - Nutritionist,vitashop_wallet,,IN_STORE_PICKUP,IN_STORE,,,166.01,4,B2C,False,COMPLETED
OL_0001180,ORD_0001180,2023-06-23,CUST_00339,22708195708,F,1950-10-14,VitaShop Express,North,Store_009,Device - Wearable,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Direct,,366.4,1,B2C,False,COMPLETED
OL_0001181,ORD_0001181,2025-07-02,CUST_00339,22708195708,F,1950-10-14,VitaShop Express,North,Store_009,Service - Personal Trainer,credit_card,,HOME_DELIVERY,CALL_CENTER,,,133.9,4,B2C,False,COMPLETED
OL_0001182,ORD_0001182,2025-11-24,CUST_00339,22708195708,F,1950-10-14,VitaShop Express,North,Store_009,Device - Monitor,health_plan,PlanB,HOME_DELIVERY,CALL_CENTER,,,672.04,3,B2C,False,COMPLETED
OL_0001183,ORD_0001183,2023-12-11,CUST_00339,22708195708,F,1950-10-14,VitaShop Express,North,Store_009,Device - Monitor,health_plan,PlanB,HOME_DELIVERY,CALL_CENTER,,,323.34,3,PREMIUM,False,COMPLETED
OL_0001184,ORD_0001184,2023-10-15,CUST_00340,69188194253,F,1948-03-09,VitaShop Express,South,Store_001,Supplement - Protein,health_plan,PlanB,IN_STORE_PICKUP,DIGITAL,Paid Search,,29.67,2,B2C,False,COMPLETED
OL_0001185,ORD_0001185,2023-05-01,CUST_00340,69188194253,F,1948-03-09,VitaShop Express,South,Store_001,Supplement - Protein,credit_card,,HOME_DELIVERY,DIGITAL,Organic Search,,29.15,5,B2C,False,COMPLETED
OL_0001186,ORD_0001186,2024-08-01,CUST_00340,69188194253,F,1948-03-09,VitaShop Express,South,Store_001,Device - Monitor,health_plan,PlanC,IN_STORE_PICKUP,CALL_CENTER,,,229.29,5,B2C,False,COMPLETED
OL_0001187,ORD_0001187,2022-06-16,CUST_00340,69188194253,F,1948-03-09,VitaShop Express,South,Store_001,Supplement - Protein,credit_card,,IN_STORE_PICKUP,CALL_CENTER,,,76.29,1,B2C,False,COMPLETED
OL_0001188,ORD_0001188,2024-03-03,CUST_00341,94920084147,M,1947-03-23,VitaShop Premium,Midwest,Store_018,Service - Personal Trainer,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Email,,243.47,4,B2C,False,COMPLETED
OL_0001189,ORD_0001189,2025-10-16,CUST_00341,94920084147,M,1947-03-23,VitaShop Premium,Midwest,Store_018,Supplement - Protein,health_plan,PlanB,IN_STORE_PICKUP,DIGITAL,Social,brand_awareness_q1,146.64,2,B2C,False,COMPLETED
OL_0001190,ORD_0001190,2023-01-23,CUST_00341,94920084147,M,1947-03-23,VitaShop Premium,Midwest,Store_018,Supplement - Protein,health_plan,PlanB,IN_STORE_PICKUP,CALL_CENTER,,,44.32,2,B2C,False,COMPLETED
OL_0001191,ORD_0001191,2024-03-19,CUST_00341,94920084147,M,1947-03-23,VitaShop Premium,Midwest,Store_018,Service - Nutritionist,health_plan,PlanB,HOME_DELIVERY,DIGITAL,Email,,195.16,2,B2C,False,COMPLETED
OL_0001192,ORD_0001192,2025-10-31,CUST_00342,13911171849,N/A,1968-05-20,VitaShop Express,Northeast,Store_012,Device - Monitor,vitashop_wallet,,IN_STORE_PICKUP,CALL_CENTER,,,190.81,1,B2C,False,COMPLETED
OL_0001193,ORD_0001193,2025-06-23,CUST_00342,13911171849,N/A,1968-05-20,VitaShop Express,Northeast,Store_012,Supplement - Protein,vitashop_wallet,,HOME_DELIVERY,CALL_CENTER,,,147.03,1,B2C,False,COMPLETED
OL_0001194,ORD_0001194,2024-01-11,CUST_00342,13911171849,N/A,1968-05-20,VitaShop Express,Northeast,Store_012,Service - Personal Trainer,health_plan,PlanB,IN_STORE_PICKUP,CALL_CENTER,,,150.86,5,B2C,False,COMPLETED
OL_0001195,ORD_0001195,2024-09-10,CUST_00342,13911171849,N/A,1968-05-20,VitaShop Express,Northeast,Store_012,Device - Wearable,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Email,black_friday,531.7,2,B2C,False,COMPLETED
OL_0001196,ORD_0001196,2024-08-03,CUST_00343,37279185604,N/A,1950-09-10,VitaShop Express,North,Store_014,Device - Wearable,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Email,new_year_promo,629.61,2,B2C,False,COMPLETED
OL_0001197,ORD_0001197,2022-10-13,CUST_00343,37279185604,N/A,1950-09-10,VitaShop Express,North,Store_014,Device - Wearable,vitashop_wallet,,IN_STORE_PICKUP,IN_STORE,,,387.71,4,B2C,False,COMPLETED
OL_0001198,ORD_0001198,2022-11-06,CUST_00344,66148954664,F,1967-01-11,VitaShop Premium,Midwest,Store_028,Supplement - Vitamins,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Organic Search,new_year_promo,55.22,2,B2C,False,COMPLETED
OL_0001199,ORD_0001199,2023-09-14,CUST_00344,66148954664,F,1967-01-11,VitaShop Premium,Midwest,Store_028,Device - Monitor,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Email,,432.82,4,B2C,False,COMPLETED
OL_0001200,ORD_0001200,2023-12-25,CUST_00344,66148954664,F,1967-01-11,VitaShop Premium,Midwest,Store_028,Supplement - Protein,credit_card,,HOME_DELIVERY,IN_STORE,,,57.61,5,B2C,False,COMPLETED
OL_0001201,ORD_0001201,2023-03-20,CUST_00344,66148954664,F,1967-01-11,VitaShop Premium,Midwest,Store_028,Device - Wearable,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Direct,,559.8,3,B2C,False,COMPLETED
OL_0001202,ORD_0001202,2022-09-07,CUST_00344,66148954664,F,1967-01-11,VitaShop Premium,Midwest,Store_028,Supplement - Vitamins,health_plan,PlanB,HOME_DELIVERY,DIGITAL,Direct,,68.04,2,B2C,False,COMPLETED
OL_0001203,ORD_0001203,2024-05-04,CUST_00344,66148954664,F,1967-01-11,VitaShop Premium,Midwest,Store_028,Supplement - Vitamins,credit_card,,IN_STORE_PICKUP,IN_STORE,,,102.4,3,PREMIUM,False,COMPLETED
OL_0001204,ORD_0001204,2023-07-29,CUST_00344,66148954664,F,1967-01-11,VitaShop Premium,Midwest,Store_028,Device - Monitor,health_plan,PlanB,HOME_DELIVERY,CALL_CENTER,,,736.21,2,B2C,False,COMPLETED
OL_0001205,ORD_0001205,2023-04-14,CUST_00344,66148954664,F,1967-01-11,VitaShop Premium,Midwest,Store_028,Service - Nutritionist,health_plan,PlanA,IN_STORE_PICKUP,CALL_CENTER,,,232.09,4,B2C,False,COMPLETED
OL_0001206,ORD_0001206,2022-10-31,CUST_00345,40261352464,F,1973-07-02,VitaShop Premium,Midwest,Store_028,Device - Monitor,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Email,new_year_promo,442.17,1,B2C,False,COMPLETED
OL_0001207,ORD_0001207,2022-10-21,CUST_00345,40261352464,F,1973-07-02,VitaShop Premium,Midwest,Store_028,Supplement - Protein,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Paid Search,,66.3,3,B2C,False,COMPLETED
OL_0001208,ORD_0001208,2023-10-18,CUST_00346,83981858887,N/A,1986-09-25,VitaShop Express,Midwest,Store_013,Device - Monitor,vitashop_wallet,,IN_STORE_PICKUP,CALL_CENTER,,,772.52,2,B2C,False,COMPLETED
OL_0001209,ORD_0001209,2022-05-05,CUST_00346,83981858887,N/A,1986-09-25,VitaShop Express,Midwest,Store_013,Supplement - Vitamins,health_plan,PlanA,IN_STORE_PICKUP,DIGITAL,Social,black_friday,74.99,4,B2C,False,COMPLETED
OL_0001210,ORD_0001210,2023-08-30,CUST_00346,83981858887,N/A,1986-09-25,VitaShop Express,Midwest,Store_013,Supplement - Protein,credit_card,,HOME_DELIVERY,CALL_CENTER,,,67.92,1,B2C,False,CANCELLED
OL_0001211,ORD_0001211,2024-07-03,CUST_00346,83981858887,N/A,1986-09-25,VitaShop Express,Midwest,Store_013,Device - Wearable,health_plan,PlanB,HOME_DELIVERY,CALL_CENTER,,,220.03,3,B2C,False,COMPLETED
OL_0001212,ORD_0001212,2025-05-27,CUST_00346,83981858887,N/A,1986-09-25,VitaShop Express,Midwest,Store_013,Device - Monitor,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Paid Search,black_friday,184.08,1,B2C,False,COMPLETED
OL_0001213,ORD_0001213,2024-02-08,CUST_00347,59747335426,N/A,1956-06-11,VitaShop Express,Southeast,Store_010,Supplement - Protein,health_plan,PlanC,HOME_DELIVERY,CALL_CENTER,,,43.14,4,PREMIUM,False,COMPLETED
OL_0001214,ORD_0001214,2025-03-04,CUST_00348,52337518360,N/A,2006-01-17,VitaShop Express,Northeast,Store_027,Supplement - Protein,health_plan,PlanA,IN_STORE_PICKUP,IN_STORE,,,84.57,2,B2C,False,COMPLETED
OL_0001215,ORD_0001215,2023-04-27,CUST_00349,68646949458,N/A,1983-05-22,VitaShop Pro,South,Store_001,Device - Monitor,credit_card,,HOME_DELIVERY,IN_STORE,,,418.22,1,B2C,False,COMPLETED
OL_0001216,ORD_0001216,2024-12-10,CUST_00350,52655429727,N/A,2003-08-12,VitaShop Pro,Southeast,Store_030,Service - Personal Trainer,vitashop_wallet,,IN_STORE_PICKUP,CALL_CENTER,,,302.17,5,PREMIUM,False,COMPLETED
OL_0001217,ORD_0001217,2022-08-25,CUST_00350,52655429727,N/A,2003-08-12,VitaShop Pro,Southeast,Store_030,Supplement - Vitamins,vitashop_wallet,,IN_STORE_PICKUP,DIGITAL,Referral,,103.58,1,B2C,False,COMPLETED
OL_0001218,ORD_0001218,2022-03-28,CUST_00350,52655429727,N/A,2003-08-12,VitaShop Pro,Southeast,Store_030,Supplement - Vitamins,credit_card,,IN_STORE_PICKUP,IN_STORE,,,61.53,5,B2C,False,COMPLETED
OL_0001219,ORD_0001219,2024-11-10,CUST_00351,99554549763,F,1963-06-14,VitaShop Premium,Northeast,Store_027,Device - Wearable,vitashop_wallet,,HOME_DELIVERY,DIGITAL,Referral,,194.17,5,B2C,False,COMPLETED
OL_0001220,ORD_0001220,2023-04-16,CUST_00351,99554549763,F,1963-06-14,VitaShop Premium,Northeast,Store_027,Device - Wearable,health_plan,PlanA,HOME_DELIVERY,DIGITAL,Referral,brand_awareness_q1,734.08,5,B2C,False,COMPLETED
OL_0001221,ORD_0001221,2025-07-09,CUST_00352,42142937138,F,1953-07-20,VitaShop Premium,South,Store_026,Service - Nutritionist,health_plan,PlanC,HOME_DELIVERY,DIGITAL,Social,black_friday,305.4,2,B2C,False,COMPLETED
OL_0001222,ORD_0001222,2024-03-15,CUST_00353,11619768197,N/A,1950-11-25,VitaShop Express,Northeast,Store_007,Service - Personal Trainer,credit_card,,HOME_DELIVERY,DIGITAL,Organic Search,new_year_promo,129.9,2,B2C,False,COMPLETED
OL_0001223,ORD_0001223,2023-02-26,CUST_00353,11619768197,N/A,1950-11-25,VitaShop Express,Northeast,Store_007,Service - Nutritionist,credit_card,,HOME_DELIVERY,CALL_CENTER,,,319.4,2,PREMIUM,False,COMPLETED
OL_0001224,ORD_0001224,2022-04-22,CUST_00353,11619768197,N/A,1950-11-25,VitaShop Express,Northeast,Store_007,Service - Personal Trainer,health_plan,PlanA,IN_STORE_PICKUP,DIGITAL,Unidentified,black_friday,86.43,5,B2C,False,COMPLETED
OL_0001225,ORD_0001225,2023-11-15,CUST_00353,11619768197,N/A,1950-11-25,VitaShop Express,Northeast,Store_007,Device - Wearable,credit_card,,HOME_DELIVERY,IN_STORE,,,447.62,3,B2C,False,COMPLETED
OL_0001226,ORD_0001226,2024-10-03,CUST_00353,11619768197,N/A,1950-11-25,VitaShop Express,Northeast,Store_007,Service - Nutritionist,vitashop_wallet,,IN_STORE_PICKUP,CALL_CENTER,,,246.42,1,PREMIUM,False,COMPLETED
OL_0001227,ORD_0001227,2025-06-22,CUST_00353,11619768197,N/A,1950-11-25,VitaShop Express,Northeast,Store_007,Supplement - Protein,credit_card,,IN_STORE_PICKUP,IN_STORE,,,77.86,3,B2C,False,COMPLETED
OL_0001228,ORD_0001228,2022-07-19,CUST_00353,11619768197,N/A,1950-11-25,VitaShop Express,Northeast,Store_007,Device - Monitor,credit_card,,HOME_DELIVERY,DIGITAL,Paid Search,new_year_promo,331.99,1,B2C,False,COMPLETED
OL_0001229,ORD_0001229,2022-03-13,CUST_00353,11619768197,N/A,1950-11-25,VitaShop Express,Northeast,Store_007,Device - Monitor,credit_card,,IN_STORE_PICKUP,DIGITAL,Email,,747.61,1,B2C,False,COMPLETED
OL_0001230,ORD_0001230,2024-09-02,CUST_00354,33112014396,N/A,1947-03-18,VitaShop Pro,Southeast,Store_025,Supplement - Protein,credit_card,,HOME_DELIVERY,DIGITAL,Referral,retention_email_q2,110.34,5,B2C,False,COMPLETED
OL_0001231,ORD_0001231,2022-05-10,CUST_00355,21965028981,M,1946-12-06,VitaShop Pro,Northeast,Store_027,Service - Personal Trainer,health_plan,PlanB,HOME_DELIVERY,DIGITAL,Organic Search,new_year_promo,90.03,1,PREMIUM,False,COMPLETED
OL_0001232,ORD_0001232,2022-01-28,CUST_00355,21965028981,M,1946-12-06,VitaShop Pro,Northeast,Store_027,Supplement - Protein,health_plan,PlanA,HOME_DELIVERY,CALL_CENTER,,,113.45,3,PREMIUM,False,COMPLETED
OL_0001233,ORD_0001233,2023-07-11,CUST_00355,21965028981,M,1946-12-06,VitaShop Pro,Northeast,Store_027,Supplement - Vitamins,credit_card,,IN_STORE_PICKUP,CALL_CENTER,,,133.56,1,PREMIUM,False,COMPLETED
OL_0001234,ORD_0001234,2024-09-27,CUST_00356,07466978863,N/A,1999-04-19,VitaShop Pro,North,Store_029,Service - Personal Trainer,credit_card,,IN_STORE_PICKUP,IN_STORE,,,178.29,3,B2C,False,COMPLETED
OL_0001235,ORD_0001235,2024-08-25,CUST_00356,07466978863,N/A,1999-04-19,VitaShop Pro,North,Store_029,Supplement - Vitamins,health_plan,PlanB,IN_STORE_PICKUP,DIGITAL,Direct,,115.58,3,B2C,False,COMPLETED
OL_0001236,ORD_0001236,2024-02-02,CUST_00356,07466978863,N/A,1999-04-19,VitaShop Pro,North,Store_029,Device - Monitor,vitashop_wallet,,IN_STORE_PICKUP,CALL_CENTER,,,589.21,4,B2C,False,COMPLETED
OL_0001237,ORD_0001237,2022-06-27,CUST_00356,07466978863,N/A,1999-04-19,VitaShop Pro,North,Store_029,Device - Monitor,health_plan,PlanB,HOME_DELIVERY,IN_STORE,,,569.55,3,B2C,False,COMPLETED
